DATAFLOW,VARIABLE: Variable,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_VARIABLE_2: Note Variable 2,NOTE_VARIABLE_1: Note Variable 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM03005: Rambrouch,A: Annual,2019,1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM03005: Rambrouch,A: Annual,2020,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM03005: Rambrouch,A: Annual,2021,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM03005: Rambrouch,A: Annual,2022,17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1987,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1988,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1989,-20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1990,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1991,-11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1992,-2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1993,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1994,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1995,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1996,-11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1997,-17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1998,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,1999,-18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2000,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2001,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2002,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2003,-11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2004,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2005,-4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2006,-4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2007,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2008,-3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2009,-14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2010,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2011,1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2012,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2013,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2014,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2015,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2016,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2017,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2018,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2019,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2020,-6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2021,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CT04: Canton Vianden,A: Annual,2022,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1987,-4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1988,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1989,-3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1990,1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1991,,,,,,,,"-: ",0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1992,-6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1993,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1994,-1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1995,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1996,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1997,-6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1998,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,1999,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2000,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2001,-4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2002,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2003,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2004,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2005,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2006,1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2007,-1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2008,-7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2009,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2010,,,,,,,,"-: ",0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2011,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2012,-6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2013,1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2014,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2015,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2016,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2017,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2018,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2019,-3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2020,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2021,1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM06002: Bech,A: Annual,2022,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1987,73,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1988,78,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1989,62,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1990,82,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1991,82,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1992,88,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1993,78,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1994,77,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1995,95,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1996,106,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1997,93,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1998,104,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,1999,97,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2000,89,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2001,79,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2002,97,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2003,91,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2004,98,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2005,95,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2006,101,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2007,80,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2008,101,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2009,99,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2010,85,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2011,90,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2012,104,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2013,106,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2014,106,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2015,115,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2016,114,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2017,116,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2018,113,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2019,141,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2020,129,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2021,111,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM10014: Schifflange,A: Annual,2022,152,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1987,36,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1988,35,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1989,37,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1990,49,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1991,46,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1992,62,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1993,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1994,61,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1995,55,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1996,78,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1997,59,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1998,62,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,1999,66,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2000,70,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2001,79,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2002,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2003,40,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2004,55,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2005,56,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2006,54,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2007,58,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2008,60,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2009,66,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2010,73,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2011,56,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2012,69,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2013,80,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2014,62,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2015,68,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2016,64,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2017,69,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2018,69,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2019,84,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2020,71,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2021,74,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM11001: Bertrange,A: Annual,2022,66,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1987,139,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1988,136,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1989,135,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1990,160,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1991,138,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1992,147,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1993,161,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1994,152,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1995,150,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1996,105,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1997,166,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1998,158,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,1999,145,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2000,172,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2001,146,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2002,120,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2003,168,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2004,127,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2005,140,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2006,159,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2007,147,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2008,147,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT01: Canton Clervaux,A: Annual,2009,135,,,,,,,,0: Zero
